ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Morpheme_Index
WrittenBurmese-186_house-1-1,WrittenBurmese-186_house-1,ɂim,186a,false,expert,Mann1998,,,,285
Zaiwa-186_house-1-1,Zaiwa-186_house-1,ɂjụm⁵³,186a,false,expert,Mann1998,,,,285
Achang-187_door-1-1,Achang-187_door-1,kʰuam⁵,187a,false,expert,Mann1998,,,,286
Bela-187_door-1-1,Bela-187_door-1,kʰam²³,187a,false,expert,Mann1998,,,,286
Lashi-187_door-1-1,Lashi-187_door-1,kʰæm⁴,187a,false,expert,Mann1998,,,,286
Maru-187_door-1-1,Maru-187_door-1,kʰam³,187a,false,expert,Mann1998,,,,286
WrittenBurmese-187_door-1-1,WrittenBurmese-187_door-1,kʰa:,187a,false,expert,Mann1998,,,,286
Zaiwa-187_door-1-1,Zaiwa-187_door-1,kʰum³¹,187a,false,expert,Mann1998,,,,286
Lashi-188_window-1-1,Lashi-188_window-1,duaŋ³¹,188b,false,expert,Mann1998,,,,287
WrittenBurmese-188_window-1-1,WrittenBurmese-188_window-1,taŋ: pauk,188b,false,expert,Mann1998,,,,287
WrittenBurmese-188_window-1-2,WrittenBurmese-188_window-1,taŋ: pauk,188c,false,expert,Mann1998,,,,288
Zaiwa-188_window-1-1,Zaiwa-188_window-1,dɔŋ³¹,188b,false,expert,Mann1998,,,,287
Achang-188_window-1-1,Achang-188_window-1,baiɂ⁴¹,188c,false,expert,Mann1998,,,,288
Achang-189_roof-1-1,Achang-189_roof-1,kʰoŋ³,189a,false,expert,Mann1998,,,,289
Lashi-189_roof-1-1,Lashi-189_roof-1,kʰoŋ⁴²,189a,false,expert,Mann1998,,,,289
Maru-189_roof-1-1,Maru-189_roof-1,kʰauŋ³¹,189a,false,expert,Mann1998,,,,289
Phon-189_roof-1-1,Phon-189_roof-1,kʰauŋ⁵⁵,189a,false,expert,Mann1998,,,,289
WrittenBurmese-189_roof-1-1,WrittenBurmese-189_roof-1,kʰaŋ,189a,false,expert,Mann1998,,,,289
Zaiwa-189_roof-1-1,Zaiwa-189_roof-1,kʰuŋ⁵³,189a,false,expert,Mann1998,,,,289
Achang-190_spaceunderhouse-1-1,Achang-190_spaceunderhouse-1,dʒei³¹,190a,false,expert,Mann1998,,,,290
Lashi-190_spaceunderhouse-1-1,Lashi-190_spaceunderhouse-1,ge⁵,190a,false,expert,Mann1998,,,,290
Maru-190_spaceunderhouse-1-1,Maru-190_spaceunderhouse-1,git³,190a,false,expert,Mann1998,,,,290
Zaiwa-190_spaceunderhouse-1-1,Zaiwa-190_spaceunderhouse-1,gi⁴³,190a,false,expert,Mann1998,,,,290
Achang-191_wallofhouse-1-1,Achang-191_wallofhouse-1,dʒə̣³,191a,false,expert,Mann1998,,,,291
Bela-191_wallofhouse-1-1,Bela-191_wallofhouse-1,tsʰi,191a,false,expert,Mann1998,,,,291
Phon-191_wallofhouse-1-1,Phon-191_wallofhouse-1,tʰo⁵⁵,191a,false,expert,Mann1998,,,,291
Zaiwa-191_wallofhouse-1-1,Zaiwa-191_wallofhouse-1,tsʰə⁵⁴,191a,false,expert,Mann1998,,,,291
Achang-192_mat-1-1,Achang-192_mat-1,tʰan³,192a,false,expert,Mann1998,,,,292
Lashi-192_mat-1-1,Lashi-192_mat-1,tʰãɪ⁵²,192a,false,expert,Mann1998,,,,292
Maru-192_mat-1-1,Maru-192_mat-1,tʰɪn⁴¹,192a,false,expert,Mann1998,,,,292
Zaiwa-192_mat-1-1,Zaiwa-192_mat-1,tʃʰə⁴ pʰjɔ⁵³,192a,false,expert,Mann1998,,,,292
Zaiwa-192_mat-1-2,Zaiwa-192_mat-1,tʃʰə⁴ pʰjɔ⁵³,192b,false,expert,Mann1998,,,,293
WrittenBurmese-192_mat-1-1,WrittenBurmese-192_mat-1,pʰja,192b,false,expert,Mann1998,,,,293
Achang-193_pillow-1-1,Achang-193_pillow-1,ɂu⁵ kʰɨɂ⁵³,193a,false,expert,Mann1998,,,,294
Achang-193_pillow-1-2,Achang-193_pillow-1,ɂu⁵ kʰɨɂ⁵³,193b,false,expert,Mann1998,,,,295
Lashi-193_pillow-1-1,Lashi-193_pillow-1,wə⁵ kʰoɂ⁵³,193a,false,expert,Mann1998,,,,294
Lashi-193_pillow-1-2,Lashi-193_pillow-1,wə⁵ kʰoɂ⁵³,193b,false,expert,Mann1998,,,,295
Maru-193_pillow-1-1,Maru-193_pillow-1,ɂau² kʰau³,193a,false,expert,Mann1998,,,,294
Maru-193_pillow-1-2,Maru-193_pillow-1,ɂau² kʰau³,193b,false,expert,Mann1998,,,,295
Phon-193_pillow-1-1,Phon-193_pillow-1,ɂaiɂ³¹,193a,false,expert,Mann1998,,,,294
WrittenBurmese-193_pillow-1-1,WrittenBurmese-193_pillow-1,ɂum: kʰauŋ:,193a,false,expert,Mann1998,,,,294
WrittenBurmese-193_pillow-1-2,WrittenBurmese-193_pillow-1,ɂum: kʰauŋ:,193b,false,expert,Mann1998,,,,295
Zaiwa-193_pillow-1-1,Zaiwa-193_pillow-1,ɂu³ kʰuɂ⁵⁴,193a,false,expert,Mann1998,,,,294
Zaiwa-193_pillow-1-2,Zaiwa-193_pillow-1,ɂu³ kʰuɂ⁵⁴,193b,false,expert,Mann1998,,,,295
Achang-194_blanket-1-1,Achang-194_blanket-1,mi³¹,194a,false,expert,Mann1998,,,,296
Lashi-194_blanket-1-1,Lashi-194_blanket-1,mẹị⁵¹,194a,false,expert,Mann1998,,,,296
Maru-194_blanket-1-1,Maru-194_blanket-1,mai³² pʰoɂ⁴,194a,false,expert,Mann1998,,,,296
Maru-194_blanket-1-2,Maru-194_blanket-1,mai³² pʰoɂ⁴,194b,false,expert,Mann1998,,,,297
Zaiwa-194_blanket-1-1,Zaiwa-194_blanket-1,pʰə³ dʒɔŋ³⁴,194b,false,expert,Mann1998,,,,297
Zaiwa-194_blanket-1-2,Zaiwa-194_blanket-1,pʰə³ dʒɔŋ³⁴,194c,false,expert,Mann1998,,,,298
WrittenBurmese-194_blanket-1-1,WrittenBurmese-194_blanket-1,cauŋ,194c,false,expert,Mann1998,,,,298
Bela-195_clothing-1-1,Bela-195_clothing-1,pụ⁵²,195a,false,expert,Mann1998,,,,299
Maru-195_clothing-1-1,Maru-195_clothing-1,bau²,195a,false,expert,Mann1998,,,,299
Zaiwa-195_clothing-1-1,Zaiwa-195_clothing-1,bu³¹,195a,false,expert,Mann1998,,,,299
Bela-196_weavecloth-1-1,Bela-196_weavecloth-1,ɣa⁵²,196a,false,expert,Mann1998,,,,300
Lashi-196_weavecloth-1-1,Lashi-196_weavecloth-1,gain³ jɔ̣ɂ³,196a,false,expert,Mann1998,,,,300
Lashi-196_weavecloth-1-2,Lashi-196_weavecloth-1,gain³ jɔ̣ɂ³,196b,false,expert,Mann1998,,,,301
Maru-196_weavecloth-1-1,Maru-196_weavecloth-1,gɪn⁴ ɣoɂ³²,196a,false,expert,Mann1998,,,,300
Maru-196_weavecloth-1-2,Maru-196_weavecloth-1,gɪn⁴ ɣoɂ³²,196b,false,expert,Mann1998,,,,301
WrittenBurmese-196_weavecloth-1-1,WrittenBurmese-196_weavecloth-1,kam: rak,196a,false,expert,Mann1998,,,,300
WrittenBurmese-196_weavecloth-1-2,WrittenBurmese-196_weavecloth-1,kam: rak,196b,false,expert,Mann1998,,,,301
Zaiwa-196_weavecloth-1-1,Zaiwa-196_weavecloth-1,kan³² wɔɂ³,196a,false,expert,Mann1998,,,,300
Zaiwa-196_weavecloth-1-2,Zaiwa-196_weavecloth-1,kan³² wɔɂ³,196b,false,expert,Mann1998,,,,301
Achang-196_weavecloth-1-1,Achang-196_weavecloth-1,jɔɂ³¹,196b,false,expert,Mann1998,,,,301
Phon-196_weavecloth-1-1,Phon-196_weavecloth-1,rʊɂ³¹,196b,false,expert,Mann1998,,,,301
Achang-197_dyecloth-1-1,Achang-197_dyecloth-1,tsʰau⁵,197a,false,expert,Mann1998,,,,302
Lashi-197_dyecloth-1-1,Lashi-197_dyecloth-1,tʃụɛ̣m⁴¹,197a,false,expert,Mann1998,,,,302
Maru-197_dyecloth-1-1,Maru-197_dyecloth-1,tsʰo⁵⁴,197a,false,expert,Mann1998,,,,302
Phon-197_dyecloth-1-1,Phon-197_dyecloth-1,ʃo³¹,197a,false,expert,Mann1998,,,,302
WrittenBurmese-197_dyecloth-1-1,WrittenBurmese-197_dyecloth-1,cʰui:,197a,false,expert,Mann1998,,,,302
Achang-198_sarong-1-1,Achang-198_sarong-1,lụ⁵,198a,false,expert,Mann1998,,,,303
Lashi-198_sarong-1-1,Lashi-198_sarong-1,lo⁴,198a,false,expert,Mann1998,,,,303
WrittenBurmese-198_sarong-1-1,WrittenBurmese-198_sarong-1,lum kʰaɲ,198a,false,expert,Mann1998,,,,303
WrittenBurmese-198_sarong-1-2,WrittenBurmese-198_sarong-1,lum kʰaɲ,198b,false,expert,Mann1998,,,,304
Maru-198_sarong-1-1,Maru-198_sarong-1,kạŋ³²,198b,false,expert,Mann1998,,,,304
Achang-199_trousers-1-1,Achang-199_trousers-1,kʰjaɂ⁵³,199a,false,expert,Mann1998,,,,305
Lashi-199_trousers-1-1,Lashi-199_trousers-1,kʰjaɂ⁵³,199a,false,expert,Mann1998,,,,305
Zaiwa-199_trousers-1-1,Zaiwa-199_trousers-1,kʰap³²,199a,false,expert,Mann1998,,,,305
Achang-200_sew-1-1,Achang-200_sew-1,tʃʰoap⁵¹,200a,false,expert,Mann1998,,,,306
Lashi-200_sew-1-1,Lashi-200_sew-1,tʃʰuɛp⁵³,200a,false,expert,Mann1998,,,,306
Maru-200_sew-1-1,Maru-200_sew-1,kʰjæp⁵,200a,false,expert,Mann1998,,,,306
Phon-200_sew-1-1,Phon-200_sew-1,xɹaɂ³¹,200a,false,expert,Mann1998,,,,306
WrittenBurmese-200_sew-1-1,WrittenBurmese-200_sew-1,kʰjup,200a,false,expert,Mann1998,,,,306
Zaiwa-200_sew-1-1,Zaiwa-200_sew-1,kʰjup⁵⁴,200a,false,expert,Mann1998,,,,306
Achang-201_needle-1-1,Achang-201_needle-1,ŋạp⁵⁴,201a,false,expert,Mann1998,,,,307
Bela-201_needle-1-1,Bela-201_needle-1,neɂ⁵²,201a,false,expert,Mann1998,,,,307
Lashi-201_needle-1-1,Lashi-201_needle-1,ŋæ̃p⁵³,201a,false,expert,Mann1998,,,,307
Maru-201_needle-1-1,Maru-201_needle-1,ŋẹɂ⁵⁴,201a,false,expert,Mann1998,,,,307
WrittenBurmese-201_needle-1-1,WrittenBurmese-201_needle-1,ɂap,201a,false,expert,Mann1998,,,,307
Zaiwa-201_needle-1-1,Zaiwa-201_needle-1,ɂạp⁵,201a,false,expert,Mann1998,,,,307
Achang-202_comb-1-1,Achang-202_comb-1,tjẹ⁵,202a,false,expert,Mann1998,,,,308
Bela-202_comb-1-1,Bela-202_comb-1,tụị²³,202a,false,expert,Mann1998,,,,308
Zaiwa-202_comb-1-1,Zaiwa-202_comb-1,da³,202a,false,expert,Mann1998,,,,308
Lashi-202_comb-1-1,Lashi-202_comb-1,bi⁵,202a,false,expert,Mann1998,,,,308
Maru-202_comb-1-1,Maru-202_comb-1,bje³²,202a,false,expert,Mann1998,,,,308
Phon-202_comb-1-1,Phon-202_comb-1,pʰje³¹,202a,false,expert,Mann1998,,,,308
WrittenBurmese-202_comb-1-1,WrittenBurmese-202_comb-1,hbi:,202a,false,expert,Mann1998,,,,308
Achang-203_ring-1-1,Achang-203_ring-1,lɔɂ³² kjɔ̣p⁵³,203a,false,expert,Mann1998,,,,309
Achang-203_ring-1-2,Achang-203_ring-1,lɔɂ³² kjɔ̣p⁵³,203c,false,expert,Mann1998,,,,310
Lashi-203_ring-1-1,Lashi-203_ring-1,lɔ̣ɂ³ bain⁴,203a,false,expert,Mann1998,,,,309
Lashi-203_ring-1-2,Lashi-203_ring-1,lɔ̣ɂ³ bain⁴,203b,false,expert,Mann1998,,,,311
Maru-203_ring-1-1,Maru-203_ring-1,loɂ³² pẹn²,203a,false,expert,Mann1998,,,,309
Maru-203_ring-1-2,Maru-203_ring-1,loɂ³² pẹn²,203b,false,expert,Mann1998,,,,311
WrittenBurmese-203_ring-1-1,WrittenBurmese-203_ring-1,lak cwap,203a,false,expert,Mann1998,,,,309
WrittenBurmese-203_ring-1-2,WrittenBurmese-203_ring-1,lak cwap,203c,false,expert,Mann1998,,,,310
Zaiwa-203_ring-1-1,Zaiwa-203_ring-1,lɔɂ³² dʒɔp⁵⁴,203a,false,expert,Mann1998,,,,309
Zaiwa-203_ring-1-2,Zaiwa-203_ring-1,lɔɂ³² dʒɔp⁵⁴,203c,false,expert,Mann1998,,,,310
Achang-205_cookingpot-1-1,Achang-205_cookingpot-1,ɂau⁵,205a,false,expert,Mann1998,,,,312
Lashi-205_cookingpot-1-1,Lashi-205_cookingpot-1,ɂau⁵,205a,false,expert,Mann1998,,,,312
Maru-205_cookingpot-1-1,Maru-205_cookingpot-1,ɂọk⁵⁴,205a,false,expert,Mann1998,,,,312
Phon-205_cookingpot-1-1,Phon-205_cookingpot-1,oɂ⁵⁵,205a,false,expert,Mann1998,,,,312
WrittenBurmese-205_cookingpot-1-1,WrittenBurmese-205_cookingpot-1,ɂui:,205a,false,expert,Mann1998,,,,312
Achang-206_ladle-1-1,Achang-206_ladle-1,mɔət⁴¹,206a,false,expert,Mann1998,,,,313
Lashi-206_ladle-1-1,Lashi-206_ladle-1,mọịɂ³,206a,false,expert,Mann1998,,,,313
Phon-206_ladle-1-1,Phon-206_ladle-1,mui³¹,206a,false,expert,Mann1998,,,,313
WrittenBurmese-206_ladle-1-1,WrittenBurmese-206_ladle-1,hmut,206a,false,expert,Mann1998,,,,313
Zaiwa-206_ladle-1-1,Zaiwa-206_ladle-1,mə³,206a,false,expert,Mann1998,,,,313
Achang-207_mortar-1-1,Achang-207_mortar-1,tsʰɔm³,207a,false,expert,Mann1998,,,,314
Lashi-207_mortar-1-1,Lashi-207_mortar-1,tsʰæm⁴³,207a,false,expert,Mann1998,,,,314
Maru-207_mortar-1-1,Maru-207_mortar-1,tsʰam⁴¹,207a,false,expert,Mann1998,,,,314
WrittenBurmese-207_mortar-1-1,WrittenBurmese-207_mortar-1,cʰum,207a,false,expert,Mann1998,,,,314
Zaiwa-207_mortar-1-1,Zaiwa-207_mortar-1,tsʰum⁵³,207a,false,expert,Mann1998,,,,314
Achang-208_pestle-1-1,Achang-208_pestle-1,tʰuŋ⁵ kjẹị³,208a,false,expert,Mann1998,,,,315
Achang-208_pestle-1-2,Achang-208_pestle-1,tʰuŋ⁵ kjẹị³,208b,false,expert,Mann1998,,,,316
Lashi-208_pestle-1-1,Lashi-208_pestle-1,tʃʰaŋ⁴⁵ ge³¹,208a,false,expert,Mann1998,,,,315
Lashi-208_pestle-1-2,Lashi-208_pestle-1,tʃʰaŋ⁴⁵ ge³¹,208b,false,expert,Mann1998,,,,316
Maru-208_pestle-1-1,Maru-208_pestle-1,tʃʰa³²,208a,false,expert,Mann1998,,,,315
Phon-208_pestle-1-1,Phon-208_pestle-1,ci⁵⁵,208a,false,expert,Mann1998,,,,315
Zaiwa-208_pestle-1-1,Zaiwa-208_pestle-1,tʰuŋ³⁴ gi⁵³,208a,false,expert,Mann1998,,,,315
Zaiwa-208_pestle-1-2,Zaiwa-208_pestle-1,tʰuŋ³⁴ gi⁵³,208b,false,expert,Mann1998,,,,316
WrittenBurmese-208_pestle-1-1,WrittenBurmese-208_pestle-1,kjaɲ,208b,false,expert,Mann1998,,,,316
Achang-209_spoon-1-1,Achang-209_spoon-1,mɔt⁴²,209a,false,expert,Mann1998,,,,317
Lashi-209_spoon-1-1,Lashi-209_spoon-1,moiɂ³ dzɔ³,209a,false,expert,Mann1998,,,,317
Lashi-209_spoon-1-2,Lashi-209_spoon-1,moiɂ³ dzɔ³,209b,false,expert,Mann1998,,,,318
Zaiwa-209_spoon-1-1,Zaiwa-209_spoon-1,dʒɔ⁵³,209b,false,expert,Mann1998,,,,318
Achang-210_plate-1-1,Achang-210_plate-1,ban³¹,210a,false,expert,Mann1998,,,,319
Lashi-210_plate-1-1,Lashi-210_plate-1,bãɪ⁵¹,210a,false,expert,Mann1998,,,,319
Maru-210_plate-1-1,Maru-210_plate-1,ban³¹ dzo³²,210a,false,expert,Mann1998,,,,319
Maru-210_plate-1-2,Maru-210_plate-1,ban³¹ dzo³²,210b,false,expert,Mann1998,,,,320
WrittenBurmese-210_plate-1-1,WrittenBurmese-210_plate-1,pan: ɂaŋ,210a,false,expert,Mann1998,,,,319
WrittenBurmese-210_plate-1-2,WrittenBurmese-210_plate-1,pan: ɂaŋ,210b,false,expert,Mann1998,,,,320
Zaiwa-210_plate-1-1,Zaiwa-210_plate-1,dzaŋ³¹,210b,false,expert,Mann1998,,,,320
Achang-211_firewood-1-1,Achang-211_firewood-1,tʰaŋ⁵,211a,false,expert,Mann1998,,,,321
Lashi-211_firewood-1-1,Lashi-211_firewood-1,tʰaŋ⁴,211a,false,expert,Mann1998,,,,321
Maru-211_firewood-1-1,Maru-211_firewood-1,tʰa³²,211a,false,expert,Mann1998,,,,321
Phon-211_firewood-1-1,Phon-211_firewood-1,tʰo³¹,211a,false,expert,Mann1998,,,,321
WrittenBurmese-211_firewood-1-1,WrittenBurmese-211_firewood-1,tʰaŋ:,211a,false,expert,Mann1998,,,,321
Zaiwa-211_firewood-1-1,Zaiwa-211_firewood-1,tʰaŋ³¹,211a,false,expert,Mann1998,,,,321
Achang-212_fire-1-1,Achang-212_fire-1,nji³,212a,false,expert,Mann1998,,,,322
Bela-212_fire-1-1,Bela-212_fire-1,mi⁵²,212a,false,expert,Mann1998,,,,322
Lashi-212_fire-1-1,Lashi-212_fire-1,mɪ⁴,212a,false,expert,Mann1998,,,,322
Maru-212_fire-1-1,Maru-212_fire-1,mi⁴³,212a,false,expert,Mann1998,,,,322
Phon-212_fire-1-1,Phon-212_fire-1,mi³¹,212a,false,expert,Mann1998,,,,322
WrittenBurmese-212_fire-1-1,WrittenBurmese-212_fire-1,mi:,212a,false,expert,Mann1998,,,,322
Zaiwa-212_fire-1-1,Zaiwa-212_fire-1,mị³¹,212a,false,expert,Mann1998,,,,322
Maru-213_ashes-1-1,Maru-213_ashes-1,kʰjum⁴³,213a,false,expert,Mann1998,,,,323
WrittenBurmese-213_ashes-1-1,WrittenBurmese-213_ashes-1,kʰap,213a,false,expert,Mann1998,,,,323
Achang-213_ashes-1-1,Achang-213_ashes-1,jap⁴²,213b,false,expert,Mann1998,,,,324
Lashi-213_ashes-1-1,Lashi-213_ashes-1,jæp³,213b,false,expert,Mann1998,,,,324
Zaiwa-213_ashes-1-1,Zaiwa-213_ashes-1,vap⁵,213b,false,expert,Mann1998,,,,324
Achang-214_smoke-1-1,Achang-214_smoke-1,kʰau⁵,214b,false,expert,Mann1998,,,,325
Bela-214_smoke-1-1,Bela-214_smoke-1,kʰau²³,214b,false,expert,Mann1998,,,,325
Lashi-214_smoke-1-1,Lashi-214_smoke-1,kʰau⁵,214b,false,expert,Mann1998,,,,325
Maru-214_smoke-1-1,Maru-214_smoke-1,kʰoɂ⁵⁴,214b,false,expert,Mann1998,,,,325
Phon-214_smoke-1-1,Phon-214_smoke-1,kʰu³¹,214b,false,expert,Mann1998,,,,325
WrittenBurmese-214_smoke-1-1,WrittenBurmese-214_smoke-1,kʰui:,214b,false,expert,Mann1998,,,,325
Zaiwa-214_smoke-1-1,Zaiwa-214_smoke-1,kʰau³¹,214b,false,expert,Mann1998,,,,325
Achang-215_candle-1-1,Achang-215_candle-1,pʰə³ jæuŋ⁵,215a,false,expert,Mann1998,,,,326
Achang-215_candle-1-2,Achang-215_candle-1,pʰə³ jæuŋ⁵,215c,false,expert,Mann1998,,,,327
WrittenBurmese-215_candle-1-1,WrittenBurmese-215_candle-1,pʰaˀ jauŋ:,215a,false,expert,Mann1998,,,,326
WrittenBurmese-215_candle-1-2,WrittenBurmese-215_candle-1,pʰaˀ jauŋ:,215c,false,expert,Mann1998,,,,327
Zaiwa-215_candle-1-1,Zaiwa-215_candle-1,bjɔ³ dziŋ⁵,215a,false,expert,Mann1998,,,,326
Zaiwa-215_candle-1-2,Zaiwa-215_candle-1,bjɔ³ dziŋ⁵,215b,false,expert,Mann1998,,,,328
Lashi-215_candle-1-1,Lashi-215_candle-1,dzəŋ⁵¹,215b,false,expert,Mann1998,,,,328
Maru-215_candle-1-1,Maru-215_candle-1,tsạŋ⁴¹,215b,false,expert,Mann1998,,,,328
Achang-217_gong-1-1,Achang-217_gong-1,maŋ⁵,217a,false,expert,Mann1998,,,,329
Lashi-217_gong-1-1,Lashi-217_gong-1,maŋ³⁴,217a,false,expert,Mann1998,,,,329
Maru-217_gong-1-1,Maru-217_gong-1,ma³⁴³,217a,false,expert,Mann1998,,,,329
Phon-217_gong-1-1,Phon-217_gong-1,mɔŋ³¹,217a,false,expert,Mann1998,,,,329
Achang-218_crossbow-1-1,Achang-218_crossbow-1,djei³,218a,false,expert,Mann1998,,,,330
Lashi-218_crossbow-1-1,Lashi-218_crossbow-1,le³,218a,false,expert,Mann1998,,,,330
Maru-218_crossbow-1-1,Maru-218_crossbow-1,la³,218a,false,expert,Mann1998,,,,330
WrittenBurmese-218_crossbow-1-1,WrittenBurmese-218_crossbow-1,le:,218a,false,expert,Mann1998,,,,330
Zaiwa-218_crossbow-1-1,Zaiwa-218_crossbow-1,lai³,218a,false,expert,Mann1998,,,,330
Achang-219_arrow-1-1,Achang-219_arrow-1,njɔ̃³,219a,false,expert,Mann1998,,,,331
Lashi-219_arrow-1-1,Lashi-219_arrow-1,mjɔ̃³,219a,false,expert,Mann1998,,,,331
Maru-219_arrow-1-1,Maru-219_arrow-1,mi³,219a,false,expert,Mann1998,,,,331
Phon-219_arrow-1-1,Phon-219_arrow-1,mja³¹,219a,false,expert,Mann1998,,,,331
WrittenBurmese-219_arrow-1-1,WrittenBurmese-219_arrow-1,hmra:,219a,false,expert,Mann1998,,,,331
Zaiwa-219_arrow-1-1,Zaiwa-219_arrow-1,mjɔ³¹,219a,false,expert,Mann1998,,,,331
Achang-220_spear-1-1,Achang-220_spear-1,lạm³,220a,false,expert,Mann1998,,,,332
Lashi-220_spear-1-1,Lashi-220_spear-1,læ̣m³,220a,false,expert,Mann1998,,,,332
Maru-220_spear-1-1,Maru-220_spear-1,le³²,220a,false,expert,Mann1998,,,,332
Phon-220_spear-1-1,Phon-220_spear-1,lɛ⁵⁵,220a,false,expert,Mann1998,,,,332
WrittenBurmese-220_spear-1-1,WrittenBurmese-220_spear-1,hlam,220a,false,expert,Mann1998,,,,332
Zaiwa-220_spear-1-1,Zaiwa-220_spear-1,lạm⁵³,220a,false,expert,Mann1998,,,,332
Achang-221_knife-1-1,Achang-221_knife-1,ʃam³,221a,false,expert,Mann1998,,,,333
Bela-221_knife-1-1,Bela-221_knife-1,ʃʰị²³,221a,false,expert,Mann1998,,,,333
Lashi-221_knife-1-1,Lashi-221_knife-1,ʃæm³,221a,false,expert,Mann1998,,,,333
Maru-221_knife-1-1,Maru-221_knife-1,ʃjɛ³,221a,false,expert,Mann1998,,,,333
Zaiwa-221_knife-1-1,Zaiwa-221_knife-1,ʃam⁵³,221a,false,expert,Mann1998,,,,333
Achang-222_hear-1-1,Achang-222_hear-1,hjæu⁵ gjɔ⁴¹,222a,false,expert,Mann1998,,,,334
Achang-222_hear-1-2,Achang-222_hear-1,hjæu⁵ gjɔ⁴¹,222b,false,expert,Mann1998,,,,335
Bela-222_hear-1-1,Bela-222_hear-1,kjạ⁵² kja,222a,false,expert,Mann1998,,,,334
Bela-222_hear-1-2,Bela-222_hear-1,kjạ⁵² kja,222b,false,expert,Mann1998,,,,335
Lashi-222_hear-1-1,Lashi-222_hear-1,ʃau⁵ gjɔ³¹,222a,false,expert,Mann1998,,,,334
Lashi-222_hear-1-2,Lashi-222_hear-1,ʃau⁵ gjɔ³¹,222b,false,expert,Mann1998,,,,335
Zaiwa-222_hear-1-1,Zaiwa-222_hear-1,wɔ⁴ gjɔ⁵³,222a,false,expert,Mann1998,,,,334
Zaiwa-222_hear-1-2,Zaiwa-222_hear-1,wɔ⁴ gjɔ⁵³,222b,false,expert,Mann1998,,,,335
Maru-222_hear-1-1,Maru-222_hear-1,gjo⁵,222b,false,expert,Mann1998,,,,335
WrittenBurmese-222_hear-1-1,WrittenBurmese-222_hear-1,kra:,222b,false,expert,Mann1998,,,,335
Achang-223_smell-1-1,Achang-223_smell-1,nam³¹,223a,false,expert,Mann1998,,,,336
Lashi-223_smell-1-1,Lashi-223_smell-1,næm³¹,223a,false,expert,Mann1998,,,,336
Maru-223_smell-1-1,Maru-223_smell-1,nje³,223a,false,expert,Mann1998,,,,336
Phon-223_smell-1-1,Phon-223_smell-1,nɛ⁵⁵,223a,false,expert,Mann1998,,,,336
WrittenBurmese-223_smell-1-1,WrittenBurmese-223_smell-1,namˀ:,223a,false,expert,Mann1998,,,,336
Zaiwa-223_smell-1-1,Zaiwa-223_smell-1,hɔm⁵³,223a,false,expert,Mann1998,,,,336
Achang-224_see-1-1,Achang-224_see-1,njaŋ³¹,224a,false,expert,Mann1998,,,,337
Bela-224_see-1-1,Bela-224_see-1,mjạŋ⁵²,224a,false,expert,Mann1998,,,,337
Lashi-224_see-1-1,Lashi-224_see-1,mjaŋ³¹,224a,false,expert,Mann1998,,,,337
Maru-224_see-1-1,Maru-224_see-1,mja⁴,224a,false,expert,Mann1998,,,,337
Phon-224_see-1-1,Phon-224_see-1,mjo⁵⁵,224a,false,expert,Mann1998,,,,337
WrittenBurmese-224_see-1-1,WrittenBurmese-224_see-1,mraŋ,224a,false,expert,Mann1998,,,,337
Zaiwa-224_see-1-1,Zaiwa-224_see-1,mjaŋ³¹,224a,false,expert,Mann1998,,,,337
Achang-225_wink-1-1,Achang-225_wink-1,njɔɂ⁴³,225a,false,expert,Mann1998,,,,338
Lashi-225_wink-1-1,Lashi-225_wink-1,mjɔɂ³,225a,false,expert,Mann1998,,,,338
Maru-225_wink-1-1,Maru-225_wink-1,mjɔɂ³² lap³²,225a,false,expert,Mann1998,,,,338
Maru-225_wink-1-2,Maru-225_wink-1,mjɔɂ³² lap³²,225b,false,expert,Mann1998,,,,339
WrittenBurmese-225_wink-1-1,WrittenBurmese-225_wink-1,hmit,225a,false,expert,Mann1998,,,,338
Zaiwa-225_wink-1-1,Zaiwa-225_wink-1,mjɔɂ³ lʊp³,225a,false,expert,Mann1998,,,,338
Zaiwa-225_wink-1-2,Zaiwa-225_wink-1,mjɔɂ³ lʊp³,225b,false,expert,Mann1998,,,,339
Achang-226_weep-1-1,Achang-226_weep-1,ŋau³¹,226a,false,expert,Mann1998,,,,340
Lashi-226_weep-1-1,Lashi-226_weep-1,ŋau³¹,226a,false,expert,Mann1998,,,,340
Maru-226_weep-1-1,Maru-226_weep-1,ŋoɂ³²,226a,false,expert,Mann1998,,,,340
Phon-226_weep-1-1,Phon-226_weep-1,ŋu⁵⁵,226a,false,expert,Mann1998,,,,340
WrittenBurmese-226_weep-1-1,WrittenBurmese-226_weep-1,ŋui,226a,false,expert,Mann1998,,,,340
Zaiwa-226_weep-1-1,Zaiwa-226_weep-1,ŋau³²,226a,false,expert,Mann1998,,,,340
Achang-227_eat-1-1,Achang-227_eat-1,dzɔ³,227a,false,expert,Mann1998,,,,341
Bela-227_eat-1-1,Bela-227_eat-1,ta⁵²,227a,false,expert,Mann1998,,,,341
Lashi-227_eat-1-1,Lashi-227_eat-1,dzɔ³,227a,false,expert,Mann1998,,,,341
Maru-227_eat-1-1,Maru-227_eat-1,dzo⁴,227a,false,expert,Mann1998,,,,341
